sep=,
Ext_id: com.instructure.candroid,From: 2020-03-20,To: 2022-02-01
Date,AppID,AppName,Language,Review Language,Version,VersionCode,OS,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Device,Device Type,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
"2020-04-15 17:37:14","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Vianey Rosales","5",,"Its good for this time of year plus its corona time.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/500773815?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=500773815"
"2020-04-15 17:38:55","com.instructure.candroid","Canvas Student","en","en",,,,"Leah Molter","1",,"Help get homework apps taken down so there will be no e learning this app sucks btw",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/500773816?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=500773816"
"2020-04-15 18:05:58","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Karen Perrote","1",,"Bad",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/500773817?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=500773817"
"2020-04-15 18:23:37","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Ellie Fuller","5",,"Amazing student app, I have never had any troubles with it. No bugs or glitches of any sort. A neat design that makes it easy and simple to access all of the classes I need to.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/500773818?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=500773818"
"2020-04-15 18:51:34","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Tony Bustos","4",,"Great app but could use some work.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501205045?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501205045"
"2020-04-15 19:11:34","com.instructure.candroid","Canvas Student","en","en",,,,"Anshuman Sharma","5",,"Awesome",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501205046?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501205046"
"2020-04-15 19:17:47","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Chen Rick","5",,"I like it,very good",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501205047?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501205047"
"2020-04-15 19:31:42","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Lincoln Kelson","1",,"It sucks",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501205048?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501205048"
"2020-04-15 20:19:02","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Lil Morty","1",,"It doesn't even notify me of my classes on time I got the notification 3 hours later like what the hell canvas",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501205049?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501205049"
"2020-04-15 21:18:13","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Dillion Gutierrez","1",,"I hate it",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501205050?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501205050"
"2020-04-15 21:42:48","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"benilda oliquino","5",,"Very helpful to my education",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501205051?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501205051"
"2020-04-15 23:03:44","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"abraham alvarado","5",,"Very convenient, free and I use it on my Note 5...even though I'd like the Note 10s+ but what are ya gonna do",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501205052?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501205052"
"2020-04-15 23:06:09","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Naomi White","5",,"It a great app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501205053?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501205053"
"2020-04-16 00:13:11","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Madi Ma","5",,"Works better than using their website that is designed for pc on a phone.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501205054?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501205054"
"2020-04-16 00:13:44","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Praneeth","1",,"It's very buggy.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501205055?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501205055"
"2020-04-16 00:14:37","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Craig West","2",,"A clunky platform designed for administrators and not for students or teachers.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501205056?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501205056"
"2020-04-16 01:57:31","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"cleverson viana","5",,"Great app!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501376141?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501376141"
"2020-04-16 03:46:19","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Finley Bray","1",,"App is way worse than website.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501376142?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501376142"
"2020-04-16 03:46:45","com.instructure.candroid","Canvas Student","en","en","6.6.5",,,"Bella Ramirez","5",,"Overall its nice to have the canvas app. If you quickly need to check something for a class you can do that here right from your phone",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501376143?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501376143"
"2020-04-16 04:23:06","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Martha Garcia","5",,"I used for in line clases",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501642615?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501642615"
"2020-04-16 04:43:14","com.instructure.candroid","Canvas Student","en","en",,,,"Alex Jones","1",,"Horrible app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501642616?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501642616"
"2020-04-16 05:06:51","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Kifanie Fichialos","5",,"This is the best and easiest app for homeschooling my children. Thank you so much",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501642617?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501642617"
"2020-04-16 05:13:54","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Crystal Villegas","5",,"It's been really good to me. No problems.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501642618?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501642618"
"2020-04-16 05:47:21","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Susana Colón","5",,"Easy to use for a school setting.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501642619?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501642619"
"2020-04-16 08:06:05","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"ANNABELL PLASENCIA","5",,"VERY USEFUL AND HELPFUL FOR ME AND MY KID'S.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501916866?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501916866"
"2020-04-16 08:24:18","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Raphael Levis","5",,"I love it",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501916867?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501916867"
"2020-04-16 08:31:54","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"carson Loving","1",,"Terrible app should have never been made",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/501916868?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=501916868"
"2020-04-16 13:23:47","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Melvin Parra","5",,"Here you have all that you can need to study in byu, it is amazing",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502162274?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502162274"
"2020-04-16 13:43:25","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"tom schafianski","5",,"This program has been fantastic. My son's can set home eSchool lessons up and we can do them right from home.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502162275?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502162275"
"2020-04-16 14:02:44","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Gabriel Olan","1",,"Too many assignments",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502162276?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502162276"
"2020-04-16 14:23:02","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Colby Walker","1",,"I don't feel like I'm learning anything with it",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502162277?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502162277"
"2020-04-16 15:22:22","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Keyonna Hunt","4",,"All in all, great app to have on the go. Never any real issues.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502162278?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502162278"
"2020-04-16 15:30:36","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Matthew Louzonis","5",,"Awesome app!!!!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502162279?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502162279"
"2020-04-16 16:01:21","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Ven Kat","5",,"Easy to use, working good so far.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502162280?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502162280"
"2020-04-16 16:07:41","com.instructure.candroid","Canvas Student","en","en",,,,"king beast","1",,"It so bad",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502162281?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502162281"
"2020-04-16 16:23:39","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Ashtyn Hill","1",,"Stupid",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502162282?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502162282"
"2020-04-16 16:34:27","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Nikki Rhodes","5",,"A great app! All of the virtual school material in one place. Makes this strssful time with COVID-19/school-at- home a little less difficult.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502359569?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502359569"
"2020-04-16 17:10:41","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Jeffery Kite","5",,"Wonderful app to help with all the in home schooling that parents are having to do during the COVID-19 outbreak.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502359570?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502359570"
"2020-04-16 17:38:40","com.instructure.candroid","Canvas Student","en","en",,,,"Elyjah Lowe","1",,"Sucks",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502359571?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502359571"
"2020-04-16 19:01:32","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Eve Koenig","5",,"It is awesome.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502861818?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502861818"
"2020-04-16 19:10:15","com.instructure.candroid","Canvas Student","en","en",,,,"Moses Oluwatobi","5",,"Great app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502861819?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502861819"
"2020-04-16 19:53:20","com.instructure.candroid","Canvas Student","en","en","6.6.5",,,"Cocinando con mi bonita","5",,"Good i like",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502861820?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502861820"
"2020-04-16 19:55:26","com.instructure.candroid","Canvas Student","en","en",,,,"Bazzen","1",,"I dont wanna do homework in quarantine",,,,,,,,,,,,,,,"1",,,"https://appfollow.io/gp/20453/review/502861821?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502861821"
"2020-04-16 22:51:32","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Luis Manuel Ramìrez Amèzquita","5",,"Very helpful during this time",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502861823?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502861823"
"2020-04-16 23:12:15","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"ahiggins mayfield","5",,"Good for school work",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502861824?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502861824"
"2020-04-16 23:23:46","com.instructure.candroid","Canvas Student","en","en",,,,"Tama Oceanside","1",,"It does not download",,,,,,,,,,,,,,,"1",,,"https://appfollow.io/gp/20453/review/502861825?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502861825"
"2020-04-16 23:36:57","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Agent Foxxowo 47","1",,"Terrible",,,,,,,,,,,,,,,"1",,,"https://appfollow.io/gp/20453/review/502861826?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502861826"
"2020-04-17 00:58:50","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Tough Cookie","5",,"It's great, easy to use, only issues for me is it won't upload a document for me in the inbox I wanted to show a class mate a math problem and the picture wouldn't upload through my phone. I had to email it to my self get on my lap top download it then send it to her that way. But no big deal the app is still great",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/502861827?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502861827"
"2020-04-17 03:02:20","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Gacha_wolf101","1",,"Canvas sucks and Google classroom is better",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/503071797?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=503071797"
"2020-04-17 03:09:04","com.instructure.candroid","Canvas Student","en","en",,,,"Adam P","1",,"Terrible, never loads, all my teachers try to give me homework there. Overall, Traumazing app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/503071798?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=503071798"
"2020-04-17 03:45:25","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Cody Smalls","5",,"It Works",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/503071799?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=503071799"
"2020-04-17 04:41:58","com.instructure.candroid","Canvas Student","en","en",,,,"Serge Suguene","5",,"awesome app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/503326469?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=503326469"
"2020-04-17 04:50:37","com.instructure.candroid","Canvas Student","en","en",,,,"Ben Troller21","1",,"This app is horrible",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/503326470?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=503326470"
"2020-04-17 04:53:16","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Elizabeth Denberg","5",,"Such a great way to keep updated on discussions and assignments!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/503326471?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=503326471"
"2020-04-17 05:22:50","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Gentry Criddle","1",,"it's not organized well",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/503326472?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=503326472"
"2020-04-17 05:35:36","com.instructure.candroid","Canvas Student","en","en",,,,"Elisa Zuloaga","1",,"Trash ass app omm",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/503326473?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=503326473"
"2020-04-17 05:57:25","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"andrea mendoza","1",,"I truly dislike this app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/503326474?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=503326474"
"2020-04-17 11:38:29","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Sandra Chamorro","1",,"Nop it doesn't work at all",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/503521325?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=503521325"
"2020-04-17 13:18:46","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Robert Jones","5",,"Nice and easy to use",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/503783235?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=503783235"
"2020-04-17 13:53:36","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Aryanna Ruiz","1",,"It showed me pornnnn",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/503783236?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=503783236"
"2020-04-17 14:36:05","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"duane glenn","5",,"A damn good program",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/503783237?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=503783237"
"2020-04-17 15:08:52","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"tik tok pakistan","2",,"I don't really liked it",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/503783238?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=503783238"
"2020-04-17 16:30:26","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Chaim Kauftheil","5",,"Great and easy to navigate!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/504047057?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=504047057"
"2020-04-17 20:26:11","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Marie Valderrama","5",,"No glitches",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/504469599?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=504469599"
"2020-04-18 06:57:46","com.instructure.candroid","Canvas Student","en","en",,,,"Joy the Posivite","1",,"Terrible",,,,,,,,,,"Updated",,,,,"1",,,"https://appfollow.io/gp/20453/review/502861822?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=502861822"
"2020-04-18 00:30:01","com.instructure.candroid","Canvas Student","en","en",,,,"Tess 18","1",,"It never loads",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/504469600?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=504469600"
"2020-04-18 03:08:16","com.instructure.candroid","Canvas Student","en","en",,,,"Antoinette Thompson","5",,"Haven't yet",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/504687328?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=504687328"
"2020-04-18 03:41:33","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Oscar Torres","5",,"Great tool for college",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/504687329?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=504687329"
"2020-04-18 04:10:24","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Ricarda Brown","5",,"No problems! The only issue comes with profs who lock out the grades so you have no clue what you have. I've heard others speak about this and it is not liked at all. Granted you can score high marks, but who wants to go in blinde? People still like to keep track of what they have. It sucks and the option should be removed, it's the students score so let them see it.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/504687330?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=504687330"
"2020-04-18 04:45:33","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Berenice Munoz","1",,"I can't even log on.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/504868173?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=504868173"
"2020-04-18 08:43:52","com.instructure.candroid","Canvas Student","en","en",,,,"Gucci Liøn","1",,"Does not work",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/505130481?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=505130481"
"2020-04-18 15:12:42","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"From A Mother's Kitchen","5",,"Easy access to view grades and assignments",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/505320688?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=505320688"
"2020-04-18 16:06:06","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Roger Pollard","5",,"Very user friendly!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/505320689?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=505320689"
"2020-04-18 17:35:29","com.instructure.candroid","Canvas Student","en","en",,,,"madness gaming","1",,"I don't like it",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/505600290?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=505600290"
"2020-04-18 20:59:50","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Michael Kim","2",,"please add grade stats. I even tried using website on phone to see the stats but the app opens instead. therefore, the app actively prevents using this feature. Still doesn't work. Developers have had plenty of time to fix",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/505930288?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=505930288"
"2020-04-18 21:19:51","com.instructure.candroid","Canvas Student","en","en",,,,"Michael","1",,"When I was a kid I went to a pizzaria and a man in a mascot suit lured me into a storage room, along with a few other kids. He took off the mask to reveal his face. It was Canvas Student. He then proceeded to murder me and all the other kids and stuff our bodies into the animatronic suits. Now I wait every night to finally roam and invite newcomers to play with us. I'm forced to be still and play the same song I've known since that day, this app took my life away, now I'm stuck here to decay.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/505930289?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=505930289"
"2020-04-18 21:59:51","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Andy Barkworth","5",,"Great app send easy access to your courses.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/505930290?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=505930290"
"2020-04-18 23:18:36","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Noob Noob","1",,"Download path is finnicky. It can go to default download folder or the app files which requires you to go inside app files to find it. Notifications are immensely delayed to the point where you already seen the post then get the notification. Relying on the widget is no different and unreliable. Color scheme is blinding as there is no dark mode. I would highly suggest that you access canvas on desktop as quizzes are done desktop mode even if accessed by mobile.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/505930291?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=505930291"
"2020-04-18 23:23:31","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Nicole Arreola","5",,"Good!!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/505930292?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=505930292"
"2020-04-19 00:24:11","com.instructure.candroid","Canvas Student","en","en",,,,"Manish Tyagi","1",,"I have trying to download this app but I don't know why after 68% it gets stuck and stops downloading and I have been trying it from last 2 days",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/505930293?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=505930293"
"2020-04-19 01:53:24","com.instructure.candroid","Canvas Student","en","en",,,,"267_nae","1",,"I hate it it doesn't work as it's supposed to I don't recommend you use it",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/506156851?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=506156851"
"2020-04-19 02:23:30","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Liwelski liwelski","1",,"Too many bugs, not responding properly, too many unused features",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/506156852?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=506156852"
"2020-04-19 03:27:18","com.instructure.candroid","Canvas Student","en","sv","6.7.0",,,"Tamer Mubarak","5",,"Det är himla fint app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/506156853?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=506156853"
"2020-04-19 03:36:16","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Eduardo Davalillo","1",,"Bad",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/506156854?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=506156854"
"2020-04-19 04:49:09","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Emma Roberts","3",,"Little confusing, but alright",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/506342070?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=506342070"
"2020-04-19 15:04:49","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"_Jatt 01","1",,"Awain e fazool",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/506792542?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=506792542"
"2020-04-19 15:41:22","com.instructure.candroid","Canvas Student","en","en",,,,"Colbie Conner","1",,"I hate online school ????",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/506792543?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=506792543"
"2020-04-19 17:59:53","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"RedWhiteBlue3357","5",,"Easy access to assignments.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/1066654907?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=1066654907"
"2020-04-19 18:10:27","com.instructure.candroid","Canvas Student","en","en","6.7.0",,,"Rebecca Paige","5",,"Love using canvas student to see my grades in percentage form, some of my professors grade on a point system and it's hard to figure your overall percentage grade. Emailing my professors is really easy when using this app. Love that I can have my college in my pocket incase I ever need to check any announcements or emails on a whim.",,,,,,,,,,,,,,,"6",,,"https://appfollow.io/gp/20453/review/1066654908?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=1066654908"
"2020-04-19 18:46:52","com.instructure.candroid","Canvas Student","en","en","6.6.6",,,"Nena M","5",,"Very easy to use. All the necessary information and tools provided.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/1066654909?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=1066654909"
