sep=,
Ext_id: com.instructure.candroid,To: 2022-02-04,From: 2021-01-02
Date,AppID,AppName,Language,Review Language,Version,VersionCode,OS,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Device,Device Type,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
"2021-01-14 03:07:20","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Eros Rain","4",,"Not everything shows up on calender",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785160608?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785160608"
"2021-01-14 04:33:40","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Juan Hernandez","5",,"Thank you! I appreciate it Im trying to pass school.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785217582?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785217582"
"2021-01-14 07:32:39","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"shukria Kabir","5",,"Best way for me to make sure my grades are up to date and very easy platform to manage!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785257915?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785257915"
"2021-01-14 11:17:29","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"adrienne paril","1",,"Wala lang ayaw ko lang mag aral",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785257916?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785257916"
"2021-01-14 15:57:36","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"LaShumbra Singleton","5",,"It helps me with my manic grade checking and instant response to coursework",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785463425?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785463425"
"2021-01-14 17:02:22","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Myra GIllum","1",,"I can log in through the website but not through the app, pretty frustrating",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785463426?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785463426"
"2021-01-14 17:29:10","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Justen Williams","5",,"Fantastic app! This app is well organized and constructed well for students!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785463427?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785463427"
"2021-01-14 21:14:53","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Rick Wood","5",,"Easy to navigate, easy to reply, and overall user friendly use of group modules. I still use a computer to draft my reply in Word, then upload when grammar and spelling have been corrected.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785505050?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785505050"
"2021-01-14 23:37:12","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Sherri Harris","5",,"Great means of communicating with professors and peers. Also very convenient for keeping you posted on what's occurring within the university",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785505051?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785505051"
"2021-01-15 00:45:15","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Ricky","1",,"I can't submit assignments on mobile",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785505052?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785505052"
"2021-01-15 03:04:27","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Ebenezer Afotey","5",,"Great thanks",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785592383?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785592383"
"2021-01-15 03:05:03","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Elo Pamintuan","5",,"Nice app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785592384?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785592384"
"2021-01-15 03:54:34","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Alex Fischer","5",,"Great app to help keep track of classes!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785613816?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785613816"
"2021-01-15 04:14:19","com.instructure.candroid","Canvas Student","en","en",,,,"____woop____ ____","1",,"I hate school",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785613817?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785613817"
"2021-01-15 08:47:09","com.instructure.candroid","Canvas Student","en","en",,,,"Ahmad Naweed Sharifi","5",,"Good app :))",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785686128?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785686128"
"2021-01-15 13:37:15","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Ernest Ampofo","5",,"Nice experience as a beginner of I-learning.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785747508?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785747508"
"2021-01-15 14:02:31","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Jesse Gonzalez","5",,"Add a option to move the class around on the dashboard. Add better UI and but dark mode please.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785747509?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785747509"
"2021-01-15 14:50:34","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Priscilla Pruneda","1",,"External tool won't launch",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785747510?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785747510"
"2021-01-15 15:01:19","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Khadijah Spears","5",,"The app is great. If gives me a chance to view my class and do my work away from home or a computer.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785747511?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785747511"
"2021-01-15 15:44:07","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Zackary Brooks","5",,"I get my work turned in faster",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785834655?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785834655"
"2021-01-15 15:53:36","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"ThePersonOfRadicalness","1",,"screw u",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785834656?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785834656"
"2021-01-15 17:48:19","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Jasmine E","4",,"4/5 Stars this is an amazing platform to do schoolwork on but Google is not good with Canvas, it glitches when you switch to google to canvas on one thing or another.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785834657?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785834657"
"2021-01-15 18:36:38","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Desiree Nitzschke","5",,"Great Tool",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785923278?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785923278"
"2021-01-16 00:51:07","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Ethan Jones","1",,"Caused me mass amounts of unnecessary stress and mental unhappiness",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785960262?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785960262"
"2021-01-16 02:37:07","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Ugochuku","5",,"I haven't had any problems with the app, except maybe upload times, but apart from that, the app works just fine and is reliable",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785960263?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785960263"
"2021-01-16 03:12:04","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Ma ma","5",,"I really enjoy using canvas because it makes it convinient to find everything I need for all of my classes. I wish we had this when I was in highschool.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/785960264?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=785960264"
"2021-01-16 04:24:26","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Douglas Illú","1",,"it is missing a way to change the time zone which confuse my due dates",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/786013490?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=786013490"
"2021-01-16 05:32:19","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"flower witch","1",,"it causes so much stress and really contributes to a lot of anxiety as well as other things ://",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/786013491?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=786013491"
"2021-01-16 06:12:59","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Arnab Sen","5",,"Lovely app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/786013492?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=786013492"
"2021-01-16 06:57:09","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Nidia Sanchez","1",,"Because why not 🙄🤚",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/786124270?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=786124270"
"2021-01-16 09:10:29","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Yussif Borenyi","4",,"Very useful and easy to use",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/786124271?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=786124271"
"2021-01-16 12:45:17","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Stephen Osore","5",,"Learning alot",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/786163860?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=786163860"
"2021-01-16 17:24:30","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"octavio Bustamante Vasquez","5",,"Buena app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/786216113?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=786216113"
"2021-01-17 16:18:13","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Jane Cynith Pandis","5",,"Very useful 🙂",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/786633208?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=786633208"
"2021-01-17 19:26:19","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"hassan kaous","1",,"Doesn't work. Can't open modules on the app.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/786668729?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=786668729"
"2021-01-17 19:57:38","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Keith Lucero","5",,"The anxiety I get when I see ""Exam 2 has been graded"" makes it all worthwhile",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/786668730?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=786668730"
"2021-01-17 22:37:25","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"tom thompson","5",,"App is good. Sometimes doesn't submit, but is overall reliable.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/786668731?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=786668731"
"2021-01-17 23:13:49","com.instructure.candroid","Canvas Student","en","en",,,,"Kuriso Takashi","4",,"When are you going to implement Darkmode?",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/786668732?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=786668732"
"2021-01-17 16:21:11","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Deofilo Weaver","5",,"Easy access great lay-out amazing app and a really easy way too check your grades",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787896375?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787896375"
"2021-01-17 21:50:44","com.instructure.candroid","Canvas Student","en","en",,,,"Tanky OD","5",,"Good app but fuxk school",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787896376?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787896376"
"2021-01-18 03:29:42","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Alexis Franco","2",,"Calendar still not working",,,,,,,,,,"Updated",,,,,,,,"https://appfollow.io/gp/20453/review/784453412?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=784453412"
"2021-01-18 00:06:27","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Nicole Sheehan","5",,"Great for school!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/786668733?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=786668733"
"2021-01-18 07:22:16","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Tiffany Sakura Dye","5",,"It's a helped app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/786829481?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=786829481"
"2021-01-18 09:08:29","com.instructure.candroid","Canvas Student","en","en",,,,"Rebekah Bahian","4",,"Canvas is great! I just wish there was an option where I can highlight specific words and phrases in my modules",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/786829482?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=786829482"
"2021-01-18 12:41:25","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Raphael França","5",,"Awesome",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/786931261?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=786931261"
"2021-01-18 16:20:41","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Gayathree P.G","2",,"Good",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787012484?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787012484"
"2021-01-18 17:03:39","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Dakota Puls","2",,"I loved this app until the last update! Since then it has not let me access my Calendar, only tells me there was an ""error."" Calendar is the most important part for me, and without access to it then there's pretty much no reason for me to keep Canvas on my phone. Please fix this soon. Mine and many other students' semester started two weeks ago and I'd like to be able to use the Canvas Calendar feature to keep track of assignment due dates and appropriately schedule my week with coursework.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787012485?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787012485"
"2021-01-18 20:53:58","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Tyrell White","5",,"Great for keeping up with academics on the go!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787069227?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787069227"
"2021-01-18 21:13:10","com.instructure.candroid","Canvas Student","en","es","6.9.5",,,"LaLa Williams","5",,"Great & Convenient!!!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787069228?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787069228"
"2021-01-18 22:32:36","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"K M","3",,"Bookmarks are no longer working :(",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787069229?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787069229"
"2021-01-19 00:20:01","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Sloan Hoye","5",,"The app is intuitive, simple, and convenient! It looks just like the website version too.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787069230?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787069230"
"2021-01-19 00:31:35","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Francis Jen","5",,"Love this site",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787069231?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787069231"
"2021-01-19 01:55:43","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Tiara Cooks","1",,"Horrible not letting log in",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787069232?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787069232"
"2021-01-19 04:26:44","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Back the Blue","4",,"Pretty good, would get 4 stars if a night or dark mode was added",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787178888?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787178888"
"2021-01-19 12:33:15","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Paloma N. Ortiz","5",,"As both a college student and now a teacher, canvas is the best system there is and the app is great!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787306793?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787306793"
"2021-01-19 14:00:12","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Cynthia Lopez","2",,"Calendar does not work on phone app!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787376292?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787376292"
"2021-01-19 14:07:46","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Elijah Fair","5",,"Great app I use it alot just couldn't find my school I had to use a we code",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787376293?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787376293"
"2021-01-19 14:35:26","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Will A","1",,"Doesnt work. Hangs on instructure page. Cant even log in.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787376294?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787376294"
"2021-01-19 14:38:10","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"sadkidd 616","1",,"Makes me wanna stub my toe",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787376295?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787376295"
"2021-01-19 14:55:50","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Lúthien Tinúviel","1",,"Absolute garbage, Blackboard was somehow better. App won't load any of my classes rendering this totally useless and a waste of space on my phone.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787376296?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787376296"
"2021-01-19 15:31:00","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Roseline Louis Felisma","5",,"The best app ever to keep me posted for all my assignments and grades .",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787376297?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787376297"
"2021-01-19 16:37:41","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Margaritta Fultz","5",,"Great App",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787414332?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787414332"
"2021-01-19 16:52:07","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Sadie","5",,"I have limited mobility so typing is hard. Having the app allows me to participate in discussions more easily thanks to being able to use swipe on my touchscreen. This app has made school a lot more practical for me.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787414333?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787414333"
"2021-01-19 18:05:03","com.instructure.candroid","Canvas Student","en","en",,,,"Killian Tinsman","1",,"Horrible garbage app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787414334?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787414334"
"2021-01-19 18:49:00","com.instructure.candroid","Canvas Student","en","en",,,,"Phine Ndungu","5",,"School related",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787414335?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787414335"
"2021-01-19 19:29:08","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Angel McCullough","5",,"Love it great for school on the go",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787485300?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787485300"
"2021-01-19 19:32:50","com.instructure.candroid","Canvas Student","en","en",,,,"Bryan Lehman","1",,"Dogshit app",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787485301?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787485301"
"2021-01-19 20:12:01","com.instructure.candroid","Canvas Student","en","en","6.9.3",,,"PoiSinCandyBox","1",,"When you get a 48% in class cause nothing sends. Woo. Fun.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787485302?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787485302"
"2021-01-19 20:49:34","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Carolyn Johnson","5",,"Works for me and this is last quarter thanks",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787485303?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787485303"
"2021-01-19 21:00:46","com.instructure.candroid","Canvas Student","en","en","6.10.0",,,"Gabe the Great","1",,"Glitchy as heck",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787485304?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787485304"
"2021-01-19 22:30:29","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Katherine Manrriquez","2",,"Keeps telling me it can't open files that it can open on the web version just fine. It then prompts me to download it to view, which I select download. The file acts like it downloads but when I click to open it, it acts like it never was downloaded.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787485305?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787485305"
"2021-01-19 23:34:07","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Tanner","1",,"Horribly made",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787485306?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787485306"
"2021-01-20 00:29:38","com.instructure.candroid","Canvas Student","en","en",,,,"Kate Shaffer","5",,"Amazing wifi and works amazing for school during covid times",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787485307?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787485307"
"2021-01-20 00:44:22","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"First Last","3",,"I am concerned if there will be updates soon that will allow the ease for using this application on conferences in mobile, because it kept saying 'there is no app to support video conferences'. What applications do you suggest?, it may work for laptop or computers. But what about those who only has thei mobiles/ tablets? I hope this would be fixed soon, its a good app. But as of now that is my only concern.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787485308?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787485308"
"2021-01-20 01:10:27","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Angelyn Kidkid","1",,"GOOGLE MEET WAS BETTER IN OUR ONLINE MEETINGS. THIS CHOSEN APP FROM MY SCHOOL MADE IT MT WORST SCHOOL YEAR BECAUSE IT'S SO SLOW AND TOO COMPLEX.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787485309?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787485309"
"2021-01-20 01:43:23","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Sun Boi","5",,"Excellent",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787538414?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787538414"
"2021-01-20 05:19:02","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Ashley Baker","1",,"Very difficult to use been going 3 week and cant log on for one kid but can the other refresh the screen now cant log on at all",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787585735?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787585735"
"2021-01-20 15:05:21","com.instructure.candroid","Canvas Student","en","en",,,,"Dark","1",,"School is trash",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787728494?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787728494"
"2021-01-20 16:11:29","com.instructure.candroid","Canvas Student","en","en",,,,"Garbage Can","1",,"I can't even access my classes through the mobile app or my calendar its annoying. I rely on this when I don't have a laptop",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787813800?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787813800"
"2021-01-20 18:54:40","com.instructure.candroid","Canvas Student","en","en",,,,"Shawna AboutLife?","1",,"Wil not except password that are correct!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787896377?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787896377"
"2021-01-20 19:00:14","com.instructure.candroid","Canvas Student","en","en","6.10.0",,,"Kristine Canada","4",,"Recently I notice Issues on the app for calendar for my child school assignments calendar states Error please try again! Please fix this feature it works on desktop but not Canvas app and recently updated my app. Been two weeks. Thank You!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787896378?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787896378"
"2021-01-20 19:17:37","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Morgan Lindsay","5",,"The best! Super well designed, easy to navigate, and I've never experienced any issues or bugs at all. Well done.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787896379?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787896379"
"2021-01-20 19:49:35","com.instructure.candroid","Canvas Student","en","en","6.10.0",,,"טאריק","2",,"I can't see the messages from preferred courses",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787896380?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787896380"
"2021-01-20 21:59:41","com.instructure.candroid","Canvas Student","en","en","6.9.5",,,"Abdelazeem Ali","5",,"excellent.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787896381?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787896381"
"2021-01-20 23:11:10","com.instructure.candroid","Canvas Student","en","en","6.10.0",,,"Benny Agosto","5",,"Pretty good!",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787896382?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787896382"
"2021-01-21 02:10:26","com.instructure.candroid","Canvas Student","en","en",,,,"Keyner Reyes","1",,"i hate school😡",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787955228?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787955228"
"2021-01-21 02:45:53","com.instructure.candroid","Canvas Student","en","en",,,,"Abigail Poulin","1",,"I can't find my school. I tried putting in the zip code and the school's name, but nothing shows up.",,,,,,,,,,,,,,,,,,"https://appfollow.io/gp/20453/review/787955229?s=global3","https://watch.appfollow.io/apps/opay/reviews/538206?review_id=787955229"
